"No.","Time","Source","Destination","Protocol","Length","Info","TCP header length","DSCP","DSCP Value","QoS","TOS","tcp_delta_time","tcp_rel_time"
"50876","137.438847","172.31.187.1","87.48.125.31","TCP","59","35515  >  25342 [PSH, ACK] Seq=669 Ack=645 Win=64891 Len=5","20","Default","CS0","","","0.718722000","1.699000000"
"50878","137.485709","172.31.187.1","81.202.1.81.dyn.user.ono.com","TCP","54","4926  >  19027 [ACK] Seq=643 Ack=10671 Win=65491 Len=0","20","Default","CS0","","","0.150428000","137.243290000"
"50879","137.485727","172.31.187.1","59-167-238-157.static.internode.on.net","TCP","54","35515  >  4906 [ACK] Seq=52 Ack=7271 Win=65535 Len=0","20","Default","CS0","","","0.145061000","111.275166000"
"50880","137.485749","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","[TCP Retransmission] 4954  >  19898 [ACK] Seq=1098521 Ack=812659 Win=65535 Len=1460","20","Default","CS0","","","0.360456000","130.037098000"
"50885","137.589065","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=674 Ack=662 Win=64874 Len=1460","20","Default","CS0","","","0.000192000","1.849218000"
"50886","137.589084","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=2134 Ack=662 Win=64874 Len=1460","20","Default","CS0","","","0.000019000","1.849237000"
"50887","137.589098","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=3594 Ack=662 Win=64874 Len=1460","20","Default","CS0","","","0.000014000","1.849251000"
"50888","137.589111","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=5054 Ack=662 Win=64874 Len=1460","20","Default","CS0","","","0.000013000","1.849264000"
"50889","137.589124","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=6514 Ack=662 Win=64874 Len=1460","20","Default","CS0","","","0.000013000","1.849277000"
"50890","137.589136","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=7974 Ack=662 Win=64874 Len=1460","20","Default","CS0","","","0.000012000","1.849289000"
"50891","137.589148","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=9434 Ack=662 Win=64874 Len=1460","20","Default","CS0","","","0.000012000","1.849301000"
"50892","137.595071","172.31.187.1","ti0140a400-0409.bb.online.no","TCP","62","[TCP Retransmission] resacommunity(1154)  >  24469 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM","28","Default","CS0","","","2.852782000","2.852782000"
"50893","137.595086","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","66","35515  >  mediavault-gui(3673) [ACK] Seq=394233 Ack=445646 Win=65535 Len=0 SLE=447098 SRE=448550","32","Default","CS0","","","0.124605000","116.735783000"
"50895","137.659669","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=181416 Ack=279544 Win=65389 Len=536","20","Default","CS0","","","0.000191000","134.499220000"
"50896","137.659686","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=181952 Ack=279544 Win=65389 Len=536","20","Default","CS0","","","0.000017000","134.499237000"
"50897","137.704438","172.31.187.1","82.117.198.38","TCP","62","[TCP Retransmission] nfa(1155)  >  40235 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM","28","Default","CS0","","","2.952895000","2.952895000"
"50898","137.704452","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6936 Ack=5689151 Win=64087 Len=0 TSval=284777 TSecr=790408050","32","Default","CS0","","","0.140570000","137.696431000"
"50900","137.722499","172.31.187.1","190-21-6-36.baf.movistar.cl","TCP","66","[TCP Dup ACK 50854#1] 4863  >  48462 [ACK] Seq=511 Ack=493510 Win=65535 Len=0 SLE=494950 SRE=496390","32","Default","CS0","","","0.000022000","137.682092000"
"50902","137.780702","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=10894 Ack=679 Win=64857 Len=1460","20","Default","CS0","","","0.000027000","2.040855000"
"50903","137.780717","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=12354 Ack=679 Win=64857 Len=1460","20","Default","CS0","","","0.000015000","2.040870000"
"50905","137.783490","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=13814 Ack=679 Win=64857 Len=1460","20","Default","CS0","","","0.000016000","2.043643000"
"50906","137.783503","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=15274 Ack=679 Win=64857 Len=1460","20","Default","CS0","","","0.000013000","2.043656000"
"50907","137.783515","172.31.187.1","87.48.125.31","TCP","391","35515  >  25342 [PSH, ACK] Seq=16734 Ack=679 Win=64857 Len=337","20","Default","CS0","","","0.000012000","2.043668000"
"50913","137.923217","172.31.187.1","85.232.165.55","TCP","62","oracle-oms(1159)  >  6881 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM","28","Default","CS0","","","0.000000000","0.000000000"
"50917","138.030745","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","54","35515  >  mediavault-gui(3673) [ACK] Seq=394233 Ack=448550 Win=65535 Len=0","20","Default","CS0","","","0.000055000","117.171442000"
"50918","138.032540","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6936 Ack=5690599 Win=65535 Len=0 TSval=284780 TSecr=790408055","32","Default","CS0","","","0.162653000","138.024519000"
"50919","138.032553","172.31.187.1","host223.190-225-39.telecom.net.ar","TCP","54","35515  >  16856 [ACK] Seq=508732 Ack=322434 Win=65535 Len=0","20","Default","CS0","","","0.149279000","80.619068000"
"50920","138.032565","172.31.187.1","81.202.1.81.dyn.user.ono.com","TCP","54","4926  >  19027 [ACK] Seq=643 Ack=10682 Win=65480 Len=0","20","Default","CS0","","","0.125089000","137.790146000"
"50922","138.100509","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=182488 Ack=279544 Win=65389 Len=536","20","Default","CS0","","","0.000026000","134.940060000"
"50923","138.100525","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=183024 Ack=279544 Win=65389 Len=536","20","Default","CS0","","","0.000016000","134.940076000"
"50924","138.100537","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","4890  >  53813 [ACK] Seq=183560 Ack=279544 Win=65389 Len=536","20","Default","CS0","","","0.000012000","134.940088000"
"50926","138.108497","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000021000","130.660059000"
"50927","138.108510","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000013000","130.660072000"
"50929","138.141905","172.31.187.1","89.38.54.201","TCP","1514","[TCP Retransmission] flr-agent(4901)  >  43030 [ACK] Seq=121175 Ack=61795 Win=64393 Len=1460","20","Default","CS0","","","5.030875000","130.693508000"
"50930","138.251279","172.31.187.1","59-167-238-157.static.internode.on.net","TCP","54","35515  >  4906 [ACK] Seq=52 Ack=8691 Win=65535 Len=0","20","Default","CS0","","","0.138202000","112.040718000"
"50933","138.296188","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=1100318 Ack=812659 Win=65535 Len=1460","20","Default","CS0","","","0.000089000","130.847537000"
"50934","138.296204","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=1101778 Ack=812659 Win=65535 Len=1460","20","Default","CS0","","","0.000016000","130.847553000"
"50936","138.447532","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=1103238 Ack=812659 Win=65535 Len=1460","20","Default","CS0","","","0.000036000","130.998881000"
"50937","138.447551","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=1104698 Ack=812659 Win=65535 Len=1460","20","Default","CS0","","","0.000019000","130.998900000"
"50938","138.470024","172.31.187.1","81.202.1.81.dyn.user.ono.com","TCP","54","4926  >  19027 [ACK] Seq=643 Ack=10704 Win=65458 Len=0","20","Default","CS0","","","0.173938000","138.227605000"
"50941","138.538719","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","54","35515  >  mediavault-gui(3673) [ACK] Seq=394233 Ack=451454 Win=65535 Len=0","20","Default","CS0","","","0.000031000","117.679416000"
"50942","138.579376","172.31.187.1","85-222-26-74.dynamic.play.pl","TCP","62","[TCP Retransmission] iascontrol-oms(1156)  >  51413 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM","28","Default","CS0","","","2.936274000","2.936274000"
"50944","138.596129","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=1106158 Ack=812659 Win=65535 Len=1460","20","Default","CS0","","","0.000036000","131.147478000"
"50945","138.596147","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=1107618 Ack=812659 Win=65535 Len=1460","20","Default","CS0","","","0.000018000","131.147496000"
"50948","138.683624","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","1506","35515  >  62237 [ACK] Seq=33936 Ack=4059 Win=64095 Len=1440 TSval=284786 TSecr=285776825[Packet size limited during capture]","32","Default","CS0","","","0.023324000","21.112627000"
"50949","138.683648","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","1506","35515  >  62237 [ACK] Seq=35376 Ack=4059 Win=64095 Len=1440 TSval=284786 TSecr=285776825[Packet size limited during capture]","32","Default","CS0","","","0.000024000","21.112651000"
"50950","138.683663","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","1506","35515  >  62237 [ACK] Seq=36816 Ack=4059 Win=64095 Len=1440 TSval=284786 TSecr=285776825[Packet size limited during capture]","32","Default","CS0","","","0.000015000","21.112666000"
"50951","138.683687","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","1506","35515  >  62237 [ACK] Seq=38256 Ack=4059 Win=64095 Len=1440 TSval=284786 TSecr=285776825[Packet size limited during capture]","32","Default","CS0","","","0.000024000","21.112690000"
"50952","138.683714","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","1506","35515  >  62237 [ACK] Seq=39696 Ack=4059 Win=64095 Len=1440 TSval=284786 TSecr=285776825[Packet size limited during capture]","32","Default","CS0","","","0.000027000","21.112717000"
"50953","138.683728","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","1506","35515  >  62237 [ACK] Seq=41136 Ack=4059 Win=64095 Len=1440 TSval=284786 TSecr=285776825[Packet size limited during capture]","32","Default","CS0","","","0.000014000","21.112731000"
"50954","138.688753","172.31.187.1","77-251-106-152.cable.dynamic.v4.ziggo.nl","TCP","1514","[TCP Retransmission] eq-office-4942(4942)  >  33468 [ACK] Seq=252084 Ack=204373 Win=65535 Len=1460","20","Default","CS0","","","1.265421000","132.646264000"
"50956","138.746522","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=1109078 Ack=812659 Win=65535 Len=1460","20","Default","CS0","","","0.000030000","131.297871000"
"50957","138.746538","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=1110538 Ack=812659 Win=65535 Len=1460","20","Default","CS0","","","0.000016000","131.297887000"
"50958","138.746551","172.31.187.1","c-213-112-80-192.bbcust.telenor.se","TCP","1514","4954  >  19898 [ACK] Seq=1111998 Ack=812659 Win=65535 Len=1460","20","Default","CS0","","","0.000013000","131.297900000"
"50963","138.907480","172.31.187.1","81.202.1.81.dyn.user.ono.com","TCP","54","4926  >  19027 [ACK] Seq=643 Ack=10726 Win=65436 Len=0","20","Default","CS0","","","0.121793000","138.665061000"
"50965","138.934104","172.31.187.1","host223.190-225-39.telecom.net.ar","TCP","54","35515  >  16856 [ACK] Seq=508732 Ack=325234 Win=65535 Len=0","20","Default","CS0","","","0.000016000","81.520619000"
"50968","138.967107","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","54","35515  >  mediavault-gui(3673) [ACK] Seq=394233 Ack=454358 Win=65535 Len=0","20","Default","CS0","","","0.000019000","118.107804000"
"50969","139.016848","172.31.187.1","87.48.125.31","TCP","391","[TCP Retransmission] 35515  >  25342 [PSH, ACK] Seq=16734 Ack=679 Win=64857 Len=337","20","Default","CS0","","","1.044759000","3.277001000"
"50970","139.016863","172.31.187.1","59-167-238-157.static.internode.on.net","TCP","54","35515  >  4906 [ACK] Seq=52 Ack=10111 Win=65535 Len=0","20","Default","CS0","","","0.143577000","112.806302000"
"50973","139.089519","172.31.187.1","89.38.54.201","TCP","1514","flr-agent(4901)  >  43030 [ACK] Seq=124095 Ack=61795 Win=64393 Len=1460","20","Default","CS0","","","0.000025000","131.641122000"
"50974","139.089535","172.31.187.1","89.38.54.201","TCP","1514","flr-agent(4901)  >  43030 [ACK] Seq=125555 Ack=61795 Win=64393 Len=1460","20","Default","CS0","","","0.000016000","131.641138000"
"50975","139.126251","172.31.187.1","85-250-127-245.bb.netvision.net.il","TCP","62","olsv(1160)  >  20199 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM","28","Default","CS0","","","0.000000000","0.000000000"
"50977","139.155929","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000031000","131.707491000"
"50979","139.201756","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=17071 Ack=679 Win=64857 Len=1460","20","Default","CS0","","","0.000062000","3.461909000"
"50980","139.201772","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=18531 Ack=679 Win=64857 Len=1460","20","Default","CS0","","","0.000016000","3.461925000"
"50984","139.344965","172.31.187.1","81.202.1.81.dyn.user.ono.com","TCP","54","4926  >  19027 [ACK] Seq=643 Ack=10737 Win=65425 Len=0","20","Default","CS0","","","0.119069000","139.102546000"
"50985","139.344986","172.31.187.1","84.126.98.118.dyn.user.ono.com","TCP","54","4918  >  6881 [ACK] Seq=304768 Ack=171245 Win=65535 Len=0","20","Default","CS0","","","0.116294000","131.896548000"
"50986","139.344997","172.31.187.1","87.48.125.31","TCP","54","35515  >  25342 [ACK] Seq=19991 Ack=718 Win=64818 Len=0","20","Default","CS0","","","0.142306000","3.605150000"
"50988","139.362734","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=19991 Ack=718 Win=64818 Len=1460","20","Default","CS0","","","0.000031000","3.622887000"
"50989","139.362751","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=21451 Ack=718 Win=64818 Len=1460","20","Default","CS0","","","0.000017000","3.622904000"
"50990","139.362765","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=22911 Ack=718 Win=64818 Len=1460","20","Default","CS0","","","0.000014000","3.622918000"
"50991","139.407494","172.31.187.1","pc-128-30-161-190.cm.vtr.net","TCP","71","4865  >  55970 [PSH, ACK] Seq=426 Ack=412639 Win=65535 Len=17","20","Default","CS0","","","2.144356000","137.974437000"
"50993","139.493747","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","66","[TCP Dup ACK 50968#1] 35515  >  mediavault-gui(3673) [ACK] Seq=394233 Ack=454358 Win=65535 Len=0 SLE=455810 SRE=457262","32","Default","CS0","","","0.000037000","118.634444000"
"50995","139.506140","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","66","[TCP Dup ACK 50968#2] 35515  >  mediavault-gui(3673) [ACK] Seq=394233 Ack=454358 Win=65535 Len=0 SLE=455810 SRE=458714","32","Default","CS0","","","0.000032000","118.646837000"
"50997","139.532355","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=24371 Ack=718 Win=64818 Len=1460","20","Default","CS0","","","0.000042000","3.792508000"
"50998","139.532377","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=25831 Ack=718 Win=64818 Len=1460","20","Default","CS0","","","0.000022000","3.792530000"
"50999","139.532390","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=27291 Ack=718 Win=64818 Len=1460","20","Default","CS0","","","0.000013000","3.792543000"
"51000","139.532403","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=28751 Ack=718 Win=64818 Len=1460","20","Default","CS0","","","0.000013000","3.792556000"
"51002","139.627146","172.31.187.1","host223.190-225-39.telecom.net.ar","TCP","66","[TCP Dup ACK 50965#1] 35515  >  16856 [ACK] Seq=508732 Ack=325234 Win=65535 Len=0 SLE=326634 SRE=328034","32","Default","CS0","","","0.000035000","82.213661000"
"51004","139.673052","172.31.187.1","201-223-19-187.baf.movistar.cl","TCP","590","[TCP Retransmission] 4890  >  53813 [ACK] Seq=182488 Ack=279544 Win=65389 Len=536","20","Default","CS0","","","1.572515000","136.512603000"
"51006","139.673317","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=30211 Ack=718 Win=64818 Len=1460","20","Default","CS0","","","0.000018000","3.933470000"
"51007","139.673329","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=31671 Ack=718 Win=64818 Len=1460","20","Default","CS0","","","0.000012000","3.933482000"
"51009","139.679710","172.31.187.1","87.48.125.31","TCP","391","35515  >  25342 [PSH, ACK] Seq=33131 Ack=718 Win=64818 Len=337","20","Default","CS0","","","0.000013000","3.939863000"
"51013","139.781327","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000027000","132.332889000"
"51014","139.781343","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000016000","132.332905000"
"51015","139.782410","172.31.187.1","81.202.1.81.dyn.user.ono.com","TCP","54","4926  >  19027 [ACK] Seq=643 Ack=10748 Win=65414 Len=0","20","Default","CS0","","","0.148313000","139.539991000"
"51018","139.806759","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=33468 Ack=735 Win=64801 Len=1460","20","Default","CS0","","","0.000061000","4.066912000"
"51019","139.806773","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=34928 Ack=735 Win=64801 Len=1460","20","Default","CS0","","","0.000014000","4.066926000"
"51020","139.806787","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=36388 Ack=735 Win=64801 Len=1460","20","Default","CS0","","","0.000014000","4.066940000"
"51021","139.806799","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=37848 Ack=735 Win=64801 Len=1460","20","Default","CS0","","","0.000012000","4.066952000"
"51022","139.806812","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=39308 Ack=735 Win=64801 Len=1460","20","Default","CS0","","","0.000013000","4.066965000"
"51023","139.806824","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=40768 Ack=735 Win=64801 Len=1460","20","Default","CS0","","","0.000012000","4.066977000"
"51024","139.806837","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=42228 Ack=735 Win=64801 Len=1460","20","Default","CS0","","","0.000013000","4.066990000"
"51028","139.880328","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","78","35515  >  62237 [ACK] Seq=42576 Ack=4059 Win=64095 Len=0 TSval=284798 TSecr=285776825[Packet size limited during capture]","44","Default","CS0","","","0.000027000","22.309331000"
"51029","139.880342","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","1506","35515  >  62237 [ACK] Seq=42576 Ack=4059 Win=64095 Len=1440 TSval=284798 TSecr=285776825[Packet size limited during capture]","32","Default","CS0","","","0.000014000","22.309345000"
"51031","139.880915","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","1506","35515  >  62237 [ACK] Seq=44016 Ack=4059 Win=64095 Len=1440 TSval=284798 TSecr=285776825[Packet size limited during capture]","32","Default","CS0","","","0.000016000","22.309918000"
"51032","139.891779","172.31.187.1","89-180-134-143.net.novis.pt","TCP","66","35515  >  mc2studios(1899) [ACK] Seq=754 Ack=457198 Win=65535 Len=0 SLE=458618 SRE=459058","32","Default","CS0","","","0.125676000","119.088692000"
"51034","139.900325","172.31.187.1","pc-128-30-161-190.cm.vtr.net","TCP","54","4865  >  55970 [ACK] Seq=443 Ack=415559 Win=65535 Len=0","20","Default","CS0","","","0.000022000","138.467268000"
"51038","139.976325","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=43688 Ack=735 Win=64801 Len=1460","20","Default","CS0","","","0.000023000","4.236478000"
"51039","139.976342","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=45148 Ack=735 Win=64801 Len=1460","20","Default","CS0","","","0.000017000","4.236495000"
"51041","139.981915","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=46608 Ack=735 Win=64801 Len=1460","20","Default","CS0","","","0.000014000","4.242068000"
"51043","139.985520","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=48068 Ack=735 Win=64801 Len=1460[Packet size limited during capture]","20","Default","CS0","","","0.000014000","4.245673000"
"51044","139.985532","172.31.187.1","87.48.125.31","TCP","425","35515  >  25342 [PSH, ACK] Seq=49528 Ack=735 Win=64801 Len=371","20","Default","CS0","","","0.000012000","4.245685000"
"51047","139.993521","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","1506","35515  >  62237 [ACK] Seq=45456 Ack=4059 Win=64095 Len=1440 TSval=284799 TSecr=285776825[Packet size limited during capture]","32","Default","CS0","","","0.000020000","22.422524000"
"51048","140.001148","172.31.187.1","c-85-225-210-250.bbcust.telenor.se","TCP","62","[TCP Retransmission] dbcontrol-oms(1158)  >  14700 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM","28","Default","CS0","","","2.949436000","2.949436000"
"51049","140.001162","172.31.187.1","84.126.98.118.dyn.user.ono.com","TCP","54","4918  >  6881 [ACK] Seq=307688 Ack=174165 Win=65535 Len=0","20","Default","CS0","","","0.136460000","132.552724000"
"51051","140.013117","172.31.187.1","89.38.54.201","TCP","1514","flr-agent(4901)  >  43030 [ACK] Seq=127015 Ack=61795 Win=64393 Len=1460","20","Default","CS0","","","0.000016000","132.564720000"
"51052","140.013130","172.31.187.1","89.38.54.201","TCP","1514","flr-agent(4901)  >  43030 [ACK] Seq=128475 Ack=61795 Win=64393 Len=1460","20","Default","CS0","","","0.000013000","132.564733000"
"51055","140.025929","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000023000","132.577491000"
"51056","140.025945","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000016000","132.577507000"
"51057","140.025959","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","1514","Continuation data  ","20","Default","CS0","","","0.000014000","132.577521000"
"51058","140.025970","172.31.187.1","84.126.98.118.dyn.user.ono.com","BitTorrent","391","Continuation data  ","20","Default","CS0","","","0.000011000","132.577532000"
"51060","140.032333","172.31.187.1","79.103.7.97.dsl.dyn.forthnet.gr","TCP","54","35515  >  mediavault-gui(3673) [ACK] Seq=394233 Ack=458714 Win=65535 Len=0","20","Default","CS0","","","0.000032000","119.173030000"
"51062","140.047402","172.31.187.1","pc-166-29-100-190.cm.vtr.net","TCP","88","4946  >  19159 [PSH, ACK] Seq=779 Ack=136015 Win=65466 Len=34","20","Default","CS0","","","0.000099000","139.423781000"
"51064","140.074127","172.31.187.1","host223.190-225-39.telecom.net.ar","TCP","66","[TCP Dup ACK 50965#2] 35515  >  16856 [ACK] Seq=508732 Ack=325234 Win=65535 Len=0 SLE=326634 SRE=329434","32","Default","CS0","","","0.000022000","82.660642000"
"51066","140.094731","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","1506","35515  >  62237 [ACK] Seq=46896 Ack=4059 Win=64095 Len=1440 TSval=284800 TSecr=285776825[Packet size limited during capture]","32","Default","CS0","","","0.000025000","22.523734000"
"51067","140.094748","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","1506","35515  >  62237 [ACK] Seq=48336 Ack=4059 Win=64095 Len=1440 TSval=284800 TSecr=285776825[Packet size limited during capture]","32","Default","CS0","","","0.000017000","22.523751000"
"51071","140.110517","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6936 Ack=5692047 Win=64087 Len=0 TSval=284801 TSecr=790408075","32","Default","CS0","","","0.182216000","140.102496000"
"51072","140.110532","172.31.187.1","pc-128-30-161-190.cm.vtr.net","TCP","54","4865  >  55970 [ACK] Seq=443 Ack=417019 Win=65535 Len=0","20","Default","CS0","","","0.154222000","138.677475000"
"51074","140.113973","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=49899 Ack=752 Win=64784 Len=1460","20","Default","CS0","","","0.000070000","4.374126000"
"51075","140.113986","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=51359 Ack=752 Win=64784 Len=1460","20","Default","CS0","","","0.000013000","4.374139000"
"51076","140.113999","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=52819 Ack=752 Win=64784 Len=1460","20","Default","CS0","","","0.000013000","4.374152000"
"51077","140.114011","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=54279 Ack=752 Win=64784 Len=1460","20","Default","CS0","","","0.000012000","4.374164000"
"51078","140.114025","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=55739 Ack=752 Win=64784 Len=1460","20","Default","CS0","","","0.000014000","4.374178000"
"51079","140.114037","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=57199 Ack=752 Win=64784 Len=1460","20","Default","CS0","","","0.000012000","4.374190000"
"51080","140.114049","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=58659 Ack=752 Win=64784 Len=1460","20","Default","CS0","","","0.000012000","4.374202000"
"51081","140.114061","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=60119 Ack=752 Win=64784 Len=1460","20","Default","CS0","","","0.000012000","4.374214000"
"51087","140.206366","172.31.187.1","87.48.125.31","TCP","1514","35515  >  25342 [ACK] Seq=61579 Ack=769 Win=64767 Len=1460","20","Default","CS0","","","0.000045000","4.466519000"
"51089","140.217961","172.31.187.1","host236.201-252-188.telecom.net.ar","TCP","623","35515  >  62237 [PSH, ACK] Seq=49776 Ack=4059 Win=64095 Len=557 TSval=284801 TSecr=285776825[Packet size limited during capture]","32","Default","CS0","","","0.000041000","22.646964000"
"51090","140.219905","172.31.187.1","81.202.1.81.dyn.user.ono.com","TCP","54","4926  >  19027 [ACK] Seq=643 Ack=11153 Win=65009 Len=0","20","Default","CS0","","","0.204403000","139.977486000"
"51092","140.220536","172.31.187.1","84.126.98.118.dyn.user.ono.com","TCP","54","4918  >  6881 [ACK] Seq=312405 Ack=177085 Win=65535 Len=0","20","Default","CS0","","","0.000024000","132.772098000"
"51094","140.226964","172.31.187.1","78-59-201-167.static.zebra.lt","TCP","66","35515  >  57857 [ACK] Seq=6936 Ack=5694943 Win=65535 Len=0 TSval=284802 TSecr=790408079","32","Default","CS0","","","0.000042000","140.218943000"
